Sample 0,,Sample 1,,Sample 2,,Sample 3,,Sample 4,,Sample 5,,Sample 6,,Sample 7,,Sample 8,,Sample 9,,Sample 10,,blank,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
587,0.0418845640267617,587,0.286917097905646,587,0.525773648157438,587,0.743882045651906,587,0.829301061284308,587,0.770724798152746,587,0.626748839695013,587,0.518784077945774,587,0.376453844793237,587,0.202690037648383,587,0.0911083770435675,587,0.0411459532591366
586,0.0417580976217271,586,0.288677347056946,586,0.529463305348347,586,0.749441892997525,586,0.836052384087905,586,0.776948120763024,586,0.631439950073056,586,0.522283413832459,586,0.378882416952721,586,0.203818484739673,586,0.0913702342924946,586,0.0410788250988628
585,0.0417609189857123,585,0.29069387055211,585,0.533229245316011,585,0.755323844597122,585,0.841854195869623,585,0.782526746038158,585,0.636038912354953,585,0.526394036913043,585,0.381748240330091,585,0.204922816515551,585,0.0917959494454348,585,0.0409790199557723
584,0.0417155228995214,584,0.292756828898644,584,0.537132616544005,584,0.760737818560047,584,0.848187282974416,584,0.788358004345363,584,0.640263292791118,584,0.529717740295529,584,0.38419072739595,584,0.205981127794243,584,0.0917944784292164,584,0.0410407268715909
583,0.0417014747269546,583,0.294499338683683,583,0.54135585735322,583,0.765680642250703,583,0.854580614003036,583,0.794158507761936,583,0.645179829643621,583,0.533401773374536,583,0.386689119290364,583,0.207251269355479,583,0.0919254503763764,583,0.0408942263675277
582,0.0417245846393522,582,0.296412089420847,582,0.544706550838604,582,0.771808438744702,582,0.860896507455845,582,0.79951800359965,582,0.649025919410965,582,0.536987746710735,582,0.389484240410521,582,0.208412727501242,582,0.0924163307860738,582,0.041001209538362
581,0.0418690280803814,581,0.298197851138173,581,0.548829696608249,581,0.777001288682444,581,0.866746811751217,581,0.804911138892094,581,0.654254920078196,581,0.540830000515978,581,0.392172313581999,581,0.209690724171275,581,0.0929376482068832,581,0.0410420925456574
580,0.0418412358012517,580,0.300403386227637,580,0.551899769624883,580,0.782766027712403,580,0.873008408387283,580,0.810982075941558,580,0.658758532360319,580,0.544365388219457,580,0.394732791928679,580,0.210840014831934,580,0.0928547416020988,580,0.0409578840102411
579,0.0420432050194541,579,0.302272953058874,579,0.556503303220843,579,0.787632455204679,579,0.878423266045532,579,0.816515303313984,579,0.663483174285607,579,0.548582722420678,579,0.39741218460992,579,0.212014666212024,579,0.0934708919983551,579,0.0409969137742615
578,0.0419934452715352,578,0.304127190278124,578,0.559568581177632,578,0.793689822228947,578,0.884912667753003,578,0.821983414484181,578,0.667178198462869,578,0.552134285124541,578,0.400046623164652,578,0.213347234562936,578,0.093639461457263,578,0.0411984052442855
577,0.0419563786776723,577,0.306106721254132,577,0.563506931749709,577,0.798910253152306,577,0.890850472773795,577,0.826896641312694,577,0.672412342619766,577,0.555233376067755,577,0.402784821802241,577,0.21429925273651,577,0.0941026417715928,577,0.0412377128103324
576,0.0420245551393688,576,0.307771002212006,576,0.566882538286713,576,0.803914472040487,576,0.896127326336781,576,0.832850957000931,576,0.676446161739078,576,0.558635865005207,576,0.404819162995824,576,0.215522256599429,576,0.0941505785306667,576,0.0413041822851516
575,0.0415763435139936,575,0.309328978891083,575,0.570007509226104,575,0.808673413653948,575,0.901761998376945,575,0.837672701094556,575,0.679888443843121,575,0.561918259367661,575,0.407175845007133,575,0.216400743994805,575,0.0942274620068562,575,0.0408598983480686
574,0.0421015552296082,574,0.311280174575728,574,0.573724313637022,574,0.814223189314776,574,0.907731437805564,574,0.842797336202735,574,0.684370865817572,574,0.565392149988725,574,0.409997566829858,574,0.217703312002454,574,0.0946602376594375,574,0.0410516523843702
573,0.0421703535241852,573,0.313293773737324,573,0.577653616505087,573,0.81930125898268,573,0.913648200839458,573,0.84857685701063,573,0.689389818304745,573,0.569691441870555,573,0.412696953370264,573,0.219078469158232,573,0.0953261530542663,573,0.0414350444338965
572,0.0418788341910234,572,0.31459278674257,572,0.580460526845664,572,0.823558412155645,572,0.918066039403296,572,0.852492676393362,572,0.692555558309292,572,0.572540590412036,572,0.414488554436398,572,0.219864582299836,572,0.0953560080134998,572,0.0409642275305437
571,0.0417658777910731,571,0.316126719030065,571,0.58409040668015,571,0.827692647033467,571,0.92411615226912,571,0.857787338727759,571,0.696703683502513,571,0.575676287440589,571,0.416592818166395,571,0.220673203510477,571,0.0955270203945721,571,0.0410829794019026
570,0.0419161507469379,570,0.317967490834168,570,0.587803382969497,570,0.833236529310415,570,0.929648064028213,570,0.862821113716848,570,0.701064978687409,570,0.578706278571828,570,0.419021916902375,570,0.221908058419308,570,0.0956351512179515,570,0.041058594780094
569,0.0420444882975334,569,0.319796798844079,569,0.590772314336984,569,0.838426533209688,569,0.935225955703219,569,0.868544452927381,569,0.705286882955821,569,0.582046390849354,569,0.421874329916024,569,0.223046054141951,569,0.0960904862802824,569,0.0412392214264806
568,0.0422614167818193,568,0.321731654343386,568,0.594898371252986,568,0.843851512176962,568,0.941454831670139,568,0.873705559012989,568,0.709991125362513,568,0.586061446850841,568,0.42430541740138,568,0.224264125966932,568,0.0970366073706321,568,0.0413538061741232
567,0.0422313740665416,567,0.323202700840327,567,0.597998533018073,567,0.847720437247037,567,0.946044332140154,567,0.878112434937416,567,0.71311243297746,567,0.589604249009924,567,0.42639806474147,567,0.225685580247458,567,0.0972620041650332,567,0.0413841584039657
566,0.0417628854017533,566,0.32436372037866,566,0.600225810918551,566,0.851526336920074,566,0.949965244254688,566,0.881059563090205,566,0.716390469932901,566,0.591519674766959,566,0.428085209698554,566,0.226091912537061,566,0.0969932702621648,566,0.0409856767115072
565,0.0416626665185872,565,0.325779210801715,565,0.603519977962896,565,0.856558760744433,565,0.955139623780201,565,0.886429780936399,565,0.720155184320782,565,0.594581223050799,565,0.430238123238771,565,0.226716500386344,565,0.0973367521685715,565,0.0408112408253306
564,0.041991164159021,564,0.327897213844488,564,0.606912663980896,564,0.861076802120414,564,0.960865078497112,564,0.89192823567274,564,0.724275417243728,564,0.597888170897305,564,0.43274192883615,564,0.228115989778518,564,0.0979347132857928,564,0.0409893180569616
563,0.0421686990426095,563,0.329221272145049,563,0.610196866636584,563,0.865535964522815,563,0.966050503181686,563,0.896403912122754,563,0.728380403966987,563,0.601443721473267,563,0.43547998481326,563,0.229275042988877,563,0.0981735572981392,563,0.0412079400620082
562,0.0421453658185502,562,0.331029717941434,562,0.613097873176225,562,0.870460440807203,562,0.97041616309182,562,0.901051856304474,562,0.731658118974375,562,0.604262977363876,562,0.437227257894498,562,0.230443534541675,562,0.098645857014058,562,0.0412732947756514
561,0.0419577472341219,561,0.33240502818003,561,0.615522108199279,561,0.873997418097968,561,0.974707327255363,561,0.905110263772984,561,0.734986070910851,561,0.607041865864257,561,0.439360408879414,561,0.231233272565465,561,0.098937331151193,561,0.0411498236177958
560,0.0420952806372806,560,0.333564300210459,560,0.618197381183608,560,0.878065123236669,560,0.979519489512652,560,0.909422414909334,560,0.738349464392542,560,0.609683137785398,560,0.441146663222471,560,0.232284577069576,560,0.0995650755862466,560,0.0412800699122342
559,0.0421681570586363,559,0.335182925594694,559,0.621524623952429,559,0.882164282126678,559,0.984402770188653,559,0.913585160246383,559,0.742363308930956,559,0.612856977792521,559,0.44305540960513,559,0.233126066522798,559,0.099846579860693,559,0.0414180437931292
558,0.0424136594458965,558,0.336650394139819,558,0.624441473985037,558,0.886057211211147,558,0.988904959683737,558,0.917853881328392,558,0.745473958243143,558,0.615006925562792,558,0.44506677694643,558,0.233991461060927,558,0.100554598660473,558,0.0415732954574968
557,0.0423108077563486,557,0.337888355157525,557,0.627178632165022,557,0.890370860579952,557,0.993358032306731,557,0.921575400541358,557,0.748039855116956,557,0.618204366380398,557,0.44736721444997,557,0.235385297282305,557,0.100770957781344,557,0.0413610665989334
556,0.0422805333615768,556,0.339343351460268,556,0.629491635989494,556,0.893992082950563,556,0.99760204591856,556,0.925465228303011,556,0.751401019412956,556,0.620872340891367,556,0.449729369560084,556,0.236194337319228,556,0.101214326331226,556,0.0415337011534459
555,0.0426838610358491,555,0.340774388867462,555,0.632360712086969,555,0.898172009713529,555,1.00168282837697,555,0.929759857979746,555,0.754704661900769,555,0.623485984994501,555,0.451131231576485,555,0.237311111694114,555,0.101614608935905,555,0.0416801611259655
554,0.0426615853163158,554,0.342079542589613,554,0.634912133338855,554,0.901885682819739,554,1.00613319215058,554,0.933438784717978,554,0.758305074557967,554,0.625618875725977,554,0.453395202288195,554,0.238487603755903,554,0.10219857844197,554,0.0418850201363375
553,0.0422722018532172,553,0.342924708242049,553,0.636880681484629,553,0.904095006827111,553,1.00917578327186,553,0.936810808919564,553,0.760303271087184,553,0.627143060413803,553,0.454512885479457,553,0.238583502021344,553,0.102122956275508,553,0.0412336424193224
552,0.0420191371286181,552,0.343883475222444,552,0.639018030739881,552,0.907503555929066,552,1.01248743229425,552,0.93932317055709,552,0.763140527972085,552,0.629562478767837,552,0.456234712500277,552,0.239327690700885,552,0.102246532796253,552,0.0410162308223921
551,0.0423639713903585,551,0.345495697645711,551,0.64171478337125,551,0.911390817199766,551,1.01707560019819,551,0.943007451543465,551,0.765918707375339,551,0.633006920472628,551,0.457973833362279,551,0.240351658011701,551,0.102972751356138,551,0.0414686774777707
550,0.0424412600348363,550,0.346493216463684,550,0.643819228892527,550,0.914777611699465,550,1.02019522407264,550,0.946997653727024,550,0.769264861965034,550,0.635183098404738,550,0.460094340664433,550,0.241615481502232,550,0.103553655557021,550,0.0415033954344829
549,0.0429291979931902,549,0.348080699628972,549,0.645659773323955,549,0.918074426062559,549,1.02463244192944,549,0.95023719810775,549,0.772356753596348,549,0.637817645094819,549,0.46204437002988,549,0.242716334102165,549,0.104393846521314,549,0.0420041096314798
548,0.0428790223397704,548,0.349359101620608,548,0.647867686311572,548,0.920865064261565,548,1.02796063158452,548,0.953617712643094,548,0.774780949183295,548,0.640006061594751,548,0.463723934489516,548,0.243698377295542,548,0.105023236698999,548,0.042043119467717
547,0.0424247622640682,547,0.349618245035022,547,0.650045191139556,547,0.923783989505118,547,1.03039839308421,547,0.955670475623756,547,0.77675223398878,547,0.64081664547147,547,0.464708980850709,547,0.243868681945742,547,0.104743102260071,547,0.0415496238964567
546,0.0422617306293198,546,0.350290353274651,546,0.650729164251186,546,0.925043749869602,546,1.03346780399009,546,0.958007970708561,546,0.778521629392708,546,0.643233237043296,546,0.465529281991182,546,0.244435438079851,546,0.104993138301026,546,0.0413019901959294
545,0.042667468279933,545,0.351758476823264,545,0.653266126924842,545,0.928881584058836,545,1.03680108982178,545,0.96150525006044,545,0.781559116645848,545,0.645096989429255,545,0.467605718515625,545,0.245599516673102,545,0.105803324489406,545,0.0417954893073567
544,0.0428190820344133,544,0.352600262864579,544,0.655100170305591,544,0.931430282300257,544,1.03890780742095,544,0.964199293290205,544,0.783422168375805,544,0.646829716026067,544,0.469060831553817,544,0.246264641080904,544,0.106273816174965,544,0.0419009842732795
543,0.0429621753551239,543,0.353755106396923,543,0.656739865349532,543,0.934084425275799,543,1.04248404869645,543,0.96725255111766,543,0.785880880603001,543,0.648753848423374,543,0.470456783585859,543,0.247171140797724,543,0.106921236227033,543,0.0420695557564825
542,0.0426094988624197,542,0.35418642400426,542,0.657898308467961,542,0.935697618002568,542,1.04386047784009,542,0.968193187756345,542,0.786843065294376,542,0.650083093936437,542,0.471214434858274,542,0.247596305618163,542,0.106816018979925,542,0.0416070246759137
541,0.0416247449601941,541,0.353821837576654,541,0.658349939720856,541,0.935666868487863,541,1.04552671807652,541,0.969477581379946,541,0.78798326198443,541,0.650940012688951,541,0.47131576186033,541,0.247128564886758,541,0.106105989311214,541,0.0406653862382933
540,0.0416751463130363,540,0.354436989544965,540,0.659906113848848,540,0.938982577672669,540,1.04801667682519,540,0.972136623754878,540,0.789940521852373,540,0.652019519634301,540,0.472352070886083,540,0.247949171594318,540,0.106894118330814,540,0.0407561344462501
539,0.0424878168125839,539,0.356097613588914,539,0.661953314023335,539,0.941264938362959,539,1.05084327664805,539,0.974716088544903,539,0.792656917855612,539,0.654309687155045,539,0.474513992615515,539,0.24938102260123,539,0.108062350389777,539,0.0416238617777805
538,0.043213559995229,538,0.357282933510392,538,0.664073088949142,538,0.943468895959943,538,1.05344504349539,538,0.977618731244539,538,0.794491323770408,538,0.6567837889411,538,0.476172793833482,538,0.250694212461053,538,0.109137006934315,538,0.0423599760440894
537,0.0426582726145931,537,0.357379002447744,537,0.664488210100732,537,0.944404133458466,537,1.05501809895417,537,0.978777587875648,537,0.795123763987456,537,0.657144065404827,537,0.476439436083918,537,0.250618328408501,537,0.109001107013406,537,0.0418225375865864
536,0.042268007626959,536,0.35756940549942,536,0.665112055796153,536,0.945404304546028,536,1.05592242857219,536,0.979655109259464,536,0.795741073987254,536,0.658189603098539,536,0.477166130364168,536,0.250854184069331,536,0.109153281837691,536,0.0414095864358084
535,0.0432781305024304,535,0.359094754879947,535,0.666852505333523,535,0.948424631964634,535,1.05895505502,535,0.981778674690887,535,0.798200298474125,535,0.66024442464037,535,0.479153559750627,535,0.252465991602197,535,0.110634585943755,535,0.0423683663137077
534,0.0430799312571007,534,0.359158257353613,534,0.667321281224332,534,0.949280547062263,534,1.05988523319719,534,0.983438891729042,534,0.799474037371908,534,0.661228546598851,534,0.47971677666783,534,0.252645281325667,534,0.110768125078811,534,0.042156547353844
533,0.0420344788290747,533,0.358481306927184,533,0.667130985781265,533,0.948516821051579,533,1.05942499659477,533,0.983320300938791,533,0.79898418444019,533,0.660791515924345,533,0.479403107292377,533,0.252112491002652,533,0.110468604410893,533,0.041155572302408
532,0.0422372797353468,532,0.359203123039454,532,0.668160242312982,532,0.950924793588945,532,1.06129078608623,532,0.984831921156185,532,0.800179012070302,532,0.662016252345714,532,0.48045046708026,532,0.253150765477008,532,0.111094162418286,532,0.0414396008326109
531,0.0430706696847013,531,0.360323751999146,531,0.66943093546299,531,0.952302882199789,531,1.06293924796868,531,0.986430417616983,531,0.801832626843548,531,0.663421096347417,531,0.481766721741812,531,0.254060105646576,531,0.112387553377509,531,0.0420791952783116
530,0.0434765919104907,530,0.361057140075234,530,0.670367466329778,530,0.953099557250266,530,1.06377947234855,530,0.987027648442678,530,0.803174660363337,530,0.664715595535799,530,0.482719140181604,530,0.255118190024926,530,0.113380513578082,530,0.0426515901724983
529,0.0424789389548292,529,0.359981789235488,529,0.669877780416456,529,0.952667492916659,529,1.06329042291842,529,0.986682390918458,529,0.802678892370869,529,0.66415556776667,529,0.482495787991828,529,0.254573473798475,529,0.112757025575227,529,0.041715636882496
528,0.0415793061314637,528,0.359296391021208,528,0.669046854286309,528,0.952141137285344,528,1.06309057198592,528,0.986722151553698,528,0.802151557968237,528,0.663734021343455,528,0.481818883497778,528,0.253916042049789,528,0.112453816521823,528,0.0406627709695621
527,0.0422817032094515,527,0.360138751979329,527,0.670311545240006,527,0.953220024294069,527,1.06399250102385,527,0.987241382260927,527,0.803254299080576,527,0.665023559813577,527,0.483175875371374,527,0.255140082325863,527,0.113585672720226,527,0.0413710036123782
526,0.0423826358519846,526,0.360270017926924,526,0.670470299954472,526,0.953228827512597,526,1.06451180948978,526,0.98808950035919,526,0.803733920961535,526,0.665098766780731,526,0.483524199910143,526,0.255485800902741,526,0.114246753797917,526,0.0414195530358274
525,0.0420407525430061,525,0.359966964778272,525,0.670239942830053,525,0.952341878112781,525,1.06434186476788,525,0.987851781001395,525,0.803914554444609,525,0.665362917342496,525,0.483472660363557,525,0.25557088641681,525,0.114438442093309,525,0.0412665766773536
524,0.0424213657419994,524,0.360034242227731,524,0.67029685427371,524,0.9530078713141,524,1.06389225244906,524,0.987912732769129,524,0.804079105458126,524,0.665330005774184,524,0.483856359001171,524,0.256217614702724,524,0.115158019240302,524,0.0414586527925618
523,0.0425769480007084,523,0.360363455987698,523,0.66988377212101,523,0.953214039369508,523,1.06408110943607,523,0.98826485966732,523,0.804285119053559,523,0.665574461396246,523,0.48457693606282,523,0.25688579146591,523,0.116044486139902,523,0.0417219629844914
522,0.0427062235804464,522,0.360271353038677,522,0.669697583733577,522,0.952806241972867,522,1.06359340610943,522,0.987807354849942,522,0.804500348271692,522,0.665849065148668,522,0.484626947584283,522,0.257286358285172,522,0.116649485047141,522,0.0419042056792097
521,0.0429573457582633,521,0.36013148530624,521,0.669390157369242,521,0.951788174463679,521,1.0631061750128,521,0.987231044974738,521,0.803961197686365,521,0.666257725438108,521,0.484777649025109,521,0.257902269892057,521,0.117428537628349,521,0.0420463419281201
520,0.0432461014158163,520,0.360294643981804,520,0.669337595853296,520,0.951580192855712,520,1.06262390032542,520,0.987097530717342,520,0.803635747182613,520,0.665659443524333,520,0.485269946429071,520,0.258366185329144,520,0.118311497796468,520,0.0423427679370245
519,0.04294702946202,519,0.359623564470567,519,0.668533101804912,519,0.949289357161634,519,1.06156474758099,519,0.986010212298697,519,0.803073528724196,519,0.665598641853566,519,0.484753345177549,519,0.258211679426294,519,0.118265271222428,519,0.0419232780321524
518,0.0421778272953636,518,0.358611984121614,518,0.667347484583025,518,0.948261854515188,518,1.05955398292423,518,0.984314219435731,518,0.801835661225788,518,0.66415180481487,518,0.484020955828301,518,0.257957542267064,518,0.118422767659182,518,0.0413634298222121
517,0.0424176267442197,517,0.358426914014132,517,0.666430675959578,517,0.946688652823332,517,1.05797109817964,517,0.982957349070652,517,0.800537366412358,517,0.66423707652573,517,0.483805529215212,517,0.258234150449264,517,0.119010492338232,517,0.0414515900851076
516,0.042753837073681,516,0.358189065685911,516,0.66584684652266,516,0.946176693042823,516,1.05734960707855,516,0.982056029009752,516,0.800036880153777,516,0.663290231016916,516,0.483880139446377,516,0.258660522629247,516,0.119916499903309,516,0.0417427371837895
515,0.0429979846332506,515,0.357838924713493,515,0.665066743121438,515,0.945329862964593,515,1.05555406482837,515,0.980699251631709,515,0.799504013862561,515,0.663495936844189,515,0.48407516455575,515,0.259211285882372,515,0.120849941572818,515,0.0420732347203366
514,0.0431830224615329,514,0.357270410751416,514,0.663852694739796,514,0.943706197443509,514,1.05382795734773,514,0.97951393349464,514,0.797903271898664,514,0.662290666575009,514,0.483905183279791,514,0.259258260653917,514,0.121486329755673,514,0.0420191656442872
513,0.0431355334286164,513,0.356703493397005,513,0.662136181336359,513,0.941649928402164,513,1.05168616745499,513,0.977503255121112,513,0.79721642189935,513,0.661568631710544,513,0.483410293082528,513,0.25929912672493,513,0.122197933843161,513,0.0421595424568247
512,0.0429761500533114,512,0.355937551272173,512,0.661082148674041,512,0.939386486309846,512,1.04946266736919,512,0.975598586772959,512,0.795566960140772,512,0.660299981910705,512,0.482566438226613,512,0.259389760605042,512,0.122646914215231,512,0.0419650462746893
511,0.0431315595667922,511,0.355182898208274,511,0.659157737513028,511,0.937278371211456,511,1.04676975081533,511,0.973746063972104,511,0.793962717695315,511,0.659410942489524,511,0.48202429451817,511,0.259349873723385,511,0.123328580627632,511,0.0419042056792097
510,0.0429567742118931,510,0.354435467336994,510,0.658226220157907,510,0.935178126433187,510,1.04430041907145,510,0.97141091321098,510,0.791990254287976,510,0.657807385170348,510,0.481539896859904,510,0.259298186150718,510,0.124031398228719,510,0.0420032541918773
509,0.0429194824368939,509,0.353309851364351,509,0.656480495522142,509,0.932611393442403,509,1.0415488476848,509,0.968786047939035,509,0.790595812633792,509,0.656530790067212,509,0.48073447088288,509,0.25919873192396,509,0.124538516916166,509,0.0418544618538264
508,0.0427164484735892,508,0.352404566459544,508,0.654562855668916,508,0.929402284591236,508,1.03887754990842,508,0.966232900553794,508,0.788829285145369,508,0.655162357211279,508,0.479669163059517,508,0.259143395391499,508,0.125005769181854,508,0.0418339958482362
507,0.0429614037591212,507,0.351619113214491,507,0.652844480689656,507,0.927490243070853,507,1.03600133676456,507,0.963902347729909,507,0.786660800425265,507,0.653611457353354,507,0.479076246671083,507,0.259343383044404,507,0.126004508790304,507,0.0419269557570727
506,0.04307770160125,506,0.350896803313156,506,0.650877761202492,506,0.924244114926622,506,1.03194586735585,506,0.96086327477994,506,0.78413496412634,506,0.652381211918441,506,0.478249366570846,506,0.259435766770143,506,0.126789552339461,506,0.0421260555286094
505,0.0432222527195218,505,0.349881135165267,505,0.649103050650623,505,0.920818979376074,505,1.02966434146335,505,0.958152697577982,505,0.782355339939277,505,0.650760784991746,505,0.477454094580846,505,0.259318314883519,505,0.127526363823615,505,0.0421008136821548
504,0.0431857673205525,504,0.348559204634475,504,0.646320588192124,504,0.917297860190829,504,1.025814225931,504,0.954871728734515,504,0.779808002123566,504,0.649184494646676,504,0.476136491992222,504,0.259204139015116,504,0.128031916270759,504,0.0421922332095595
503,0.0429332843067988,503,0.347420813693913,503,0.643552677728352,503,0.914805693826475,503,1.02191775513841,503,0.951583145127043,503,0.77702313085017,503,0.646760533445314,503,0.474958929831256,503,0.25894580231744,503,0.128694833783726,503,0.0420641657029281
502,0.0432352063453143,502,0.34650014351081,502,0.641762290389395,502,0.910632184792519,502,1.01822873768782,502,0.948163085875259,502,0.774898940365853,502,0.645156673955332,502,0.473841621226515,502,0.258784466854988,502,0.129573358644473,502,0.0421869272132963
501,0.043414738198235,501,0.345032327712616,501,0.639488669908032,501,0.907593234836402,501,1.0143822774728,501,0.944755445762165,501,0.771791984684147,501,0.643303055479627,501,0.472821786144579,501,0.258533656161611,501,0.130152764933977,501,0.0424164279883874
500,0.0434135080796101,500,0.344035182519862,500,0.636733039573576,500,0.90418377696484,500,1.00991911535255,500,0.940421218969282,500,0.769433537211026,500,0.640823268250093,500,0.471683917633892,500,0.258667989279272,500,0.131041142508666,500,0.0424447708869988
499,0.0432560530576377,499,0.342634513348411,499,0.63395210253008,499,0.90026653513863,499,1.00568428173535,499,0.937070839513066,499,0.76607883691907,499,0.638530360963806,499,0.470338683541639,499,0.258242501146602,499,0.131783630919245,499,0.0425028039617259
498,0.0433806680612392,498,0.341127868289198,498,0.630964833700232,498,0.895112192172981,498,1.00041711965369,498,0.932414055289077,498,0.763407755090177,498,0.636171617581885,498,0.468628518445733,498,0.257775296651934,498,0.132330255028947,498,0.0423876588410243
497,0.0430088451734358,497,0.339264871641323,497,0.627822691092401,497,0.891601338456477,497,0.995939054590713,497,0.928233861678032,497,0.759877757810262,497,0.633302428832089,497,0.46684257575475,497,0.257115109477682,497,0.132534556048429,497,0.0421393187816524
496,0.0428655650496228,496,0.33767103813488,496,0.624916570050506,496,0.886439945048691,496,0.99119035646659,496,0.92326620845505,496,0.755691707711055,496,0.630484405116439,496,0.465151572731516,496,0.2566364952459,496,0.133098093247129,496,0.0420557527900677
495,0.0430976259831386,495,0.336460095863947,495,0.621839022875071,495,0.882633578098982,495,0.986403008024808,495,0.919162205002668,495,0.752564490140988,495,0.628293335601561,495,0.46387836223639,495,0.256569613576757,495,0.133935187915067,495,0.042348446822352
494,0.0437489445633264,494,0.335361962938974,494,0.619109361585074,494,0.877853945215257,494,0.981149883251997,494,0.914480042107578,494,0.749819865131882,494,0.625818723816865,494,0.462337000604088,494,0.256583306888515,494,0.135157341338589,494,0.0429040808680243
493,0.0441179347776572,493,0.333699857852983,493,0.616066507596239,493,0.873016330857984,493,0.975933855204063,493,0.910560679087374,493,0.745676119123966,493,0.623347828748509,493,0.460863248184921,493,0.25657751171412,493,0.136221136687985,493,0.0434414869880854
492,0.043176818000384,492,0.331573181850989,492,0.612131091825704,492,0.868074558875129,492,0.970115118942682,492,0.905462016317845,492,0.741589133296015,492,0.619568253961694,492,0.458167747414206,492,0.255057502884063,492,0.135964926747112,492,0.0424588145794742
491,0.0423691653954586,491,0.329084122770763,491,0.608199799569329,491,0.862784828164814,491,0.96369003210883,491,0.899677678598911,491,0.737380688020492,491,0.616143670016118,491,0.45572318742744,491,0.253841357776555,491,0.13571973004931,491,0.0417055210099849
490,0.0434084159977151,490,0.328102034343961,490,0.6051671452682,490,0.857585139295117,490,0.958248591735045,490,0.894682031128778,490,0.733566958783375,490,0.613452570966633,490,0.454509641871512,490,0.254087474304412,490,0.137296812418153,490,0.0427213325158846
489,0.0437705889845708,489,0.326442619499258,489,0.601699239030883,489,0.852117438072342,489,0.952345009534992,489,0.889431082049028,489,0.72953899844727,489,0.610436237828137,489,0.452642218283052,489,0.253922777270427,489,0.138332976097406,489,0.0433167401305881
488,0.0432753850595902,488,0.324027059327357,488,0.597626121958879,488,0.8465467414679,488,0.946442823079336,488,0.883627253106945,488,0.725116519275614,488,0.606704817324109,488,0.449884114527782,488,0.252725504103342,488,0.13811578992888,488,0.042507257385717
487,0.042344023563567,487,0.321681864528658,487,0.593398061052134,487,0.841009302676431,487,0.939942879829166,487,0.878542826806537,487,0.720328933304363,487,0.603088804243268,487,0.447324976149025,487,0.251655620309234,487,0.137986163439689,487,0.0419785897413494
486,0.043403667256042,486,0.320310655187723,486,0.58977658874125,486,0.835317318428007,486,0.933684054515556,486,0.872329111182991,486,0.716118844062556,486,0.599736017301932,486,0.445554558506531,486,0.251645778051852,486,0.139614851391048,486,0.0427985419550311
485,0.0439023397391771,485,0.318638715782095,485,0.58578748543171,485,0.829418451485118,485,0.926814215814077,485,0.866321382408239,485,0.711627073540078,485,0.596114281456675,485,0.443620082640057,485,0.251334221879224,485,0.140814880198165,485,0.043354123241091
484,0.0425660697040064,484,0.315698532995026,484,0.581427148224575,484,0.82358354513401,484,0.920288479103499,484,0.860625102410777,484,0.706704298674607,484,0.592186532953532,484,0.440501495868057,484,0.249523543446779,484,0.139964504000027,484,0.042128907806904
483,0.0419724309757277,483,0.313020742695485,483,0.577161776140503,483,0.81747536742071,483,0.91350102313619,483,0.854403550952176,483,0.701497434050027,483,0.588176387371546,483,0.437755920213436,483,0.248185323687897,483,0.139782035219171,483,0.0414987814033738
482,0.0425185053393795,482,0.311535113713275,482,0.57294486049202,482,0.811215734575863,482,0.906884285977297,482,0.848158951502291,482,0.696653954273461,482,0.58450821276444,482,0.435561416029986,482,0.24786217644189,482,0.141027295912065,482,0.042083359161604
481,0.0426355984208475,481,0.309420519430638,481,0.568711438213409,481,0.805206262915159,481,0.899947900395655,481,0.841853881126317,481,0.691694549518452,481,0.580638392083752,481,0.432968597260438,481,0.247479357523639,481,0.141809818457422,481,0.0421586011365193
480,0.0430831900054736,480,0.307465977190297,480,0.564268902249682,480,0.798868018170064,480,0.892607936072695,480,0.835805021642578,480,0.686735296968998,480,0.57691657770666,480,0.430705300019066,480,0.246829599274782,480,0.142476152070731,480,0.0426144102568889
479,0.0432215378507608,479,0.305271895147387,479,0.55980201483561,479,0.7921121734746,479,0.885172910415572,479,0.829157413962553,479,0.681664969526632,479,0.572836279385757,479,0.428020738345753,479,0.246145632811993,479,0.143259383827795,479,0.0426252612090227
478,0.0432342626906525,478,0.302864702516427,478,0.555309424299196,478,0.785358934402621,478,0.878040100949899,478,0.822496225639052,478,0.676515107554254,478,0.568695616559258,478,0.425371350022267,478,0.245230296086397,478,0.143817193238236,478,0.0427113645580813
477,0.043130787669792,477,0.300620362260607,477,0.550793999619956,477,0.778810004030315,477,0.87031797482512,477,0.815629690460883,477,0.67122730321775,477,0.564424305356249,477,0.422739910427161,477,0.244268908814892,477,0.144147987821123,477,0.0427422117019432
476,0.0430776158454844,476,0.298282933651864,476,0.546036661960419,476,0.771608009521745,476,0.862246798955098,476,0.808414432061318,476,0.665523797666204,476,0.560304621095301,476,0.420027141904456,476,0.243338792429076,476,0.144926509132051,476,0.0428270240779661
