Sample 1,,Sample 2,,Sample 3,,Sample 4,,Sample 5,,Sample 0,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
357,0.197574638141185,357,0.339578508290657,357,0.467067769662113,357,0.635148122064656,357,0.778911357708775,357,0.0537864535154437
356,0.201260547355254,356,0.345783822601372,356,0.476317799006976,356,0.647539768241263,356,0.794548981908509,356,0.0545822362824357
355,0.205248709600669,355,0.351845008899859,355,0.484894800791881,355,0.660033034564205,355,0.810076946213088,355,0.0549643404234363
354,0.208726976711551,354,0.357682672855921,354,0.493061359169767,354,0.672158502639112,354,0.825360978995916,354,0.0558061135749258
353,0.212558165805761,353,0.363455733763943,353,0.501856425545101,353,0.684631822037161,353,0.840781078658293,353,0.0563383674286582
352,0.217099737351268,352,0.370140395462677,352,0.51127055817026,352,0.698145697758694,352,0.857906296116009,352,0.0578675050723708
351,0.221085508497439,351,0.376644572845048,351,0.520453911596129,351,0.711721096846129,351,0.874127389959124,351,0.0590406026654847
350,0.225161233011813,350,0.382764993081214,350,0.529301704629488,350,0.724978289418492,350,0.89028368782113,350,0.0596833862415736
349,0.229652067356164,349,0.389408276935472,349,0.538791092818169,349,0.738540289275645,349,0.907337794165482,349,0.0608394881720396
348,0.234761059611567,348,0.396841982009329,348,0.548803637271804,348,0.753502762283013,348,0.926487305233638,348,0.0626527933008973
347,0.239601804046624,347,0.404007603273184,347,0.55872239774326,347,0.768171641616275,347,0.94437054084655,347,0.0639847172468192
346,0.244154624450429,346,0.411247294376091,346,0.56805958418053,346,0.782720507353183,346,0.962123264814625,346,0.0646934175704413
345,0.248929218966447,345,0.417984211056183,345,0.578022262604753,345,0.797337057661304,345,0.980459850295158,345,0.0660674281466173
344,0.253975965957891,344,0.425249973572112,344,0.588034806459043,344,0.812795449121095,344,0.999566393588668,344,0.0675463124117091
343,0.260181011292688,343,0.433964336814987,343,0.599287053002837,343,0.829849882857331,343,1.01981637967964,343,0.0697886394322167
342,0.266446881957891,342,0.442704919501205,342,0.611000401714773,342,0.847631165371192,342,1.04220438589688,342,0.0717360142773743
341,0.272615558032848,341,0.45166040558453,341,0.622820053078567,341,0.865587914299522,341,1.06385832913303,341,0.0738501552919863
340,0.279791264603855,340,0.461555479285078,340,0.635556643677523,340,0.886477614127436,340,1.08844740622034,340,0.0765850690122127
339,0.287322479673814,339,0.47188758182963,339,0.649207606405165,339,0.906773214982083,339,1.11392958119003,339,0.0791971299682534
338,0.294849079300583,338,0.482102644840741,338,0.662658905484206,338,0.928139845607753,338,1.13927295345287,338,0.0814869097098426
337,0.303286867513302,337,0.493520518523243,337,0.676839766978655,337,0.950179320094374,337,1.16623650397956,337,0.0847325326481102
336,0.312100325646264,336,0.505870122142789,336,0.692386069161769,336,0.9751424609644,336,1.19599607734335,336,0.0880338201046777
335,0.322165751614884,335,0.519224421393294,335,0.709136484444391,335,1.00064594027451,335,1.2271617829014,335,0.0918605191751111
334,0.332099475059351,334,0.532617861934479,334,0.726190457746695,334,1.02855698043956,334,1.25954804485873,334,0.0954272684251451
333,0.342690610743829,333,0.547097752297703,333,0.744113371972106,333,1.05711770426862,333,1.29487292217037,333,0.09955400672678
332,0.354667489974902,332,0.563457191749784,332,0.763800414131459,332,1.08853543468968,332,1.33255274289546,332,0.104318795676905
331,0.368320052371381,331,0.581622153428267,331,0.786043561471422,331,1.12378238081606,331,1.37520597040998,331,0.109583639765542
330,0.382130343539746,330,0.600392155157012,330,0.808831693736784,330,1.16070293010047,330,1.41867039954062,330,0.115419832196782
329,0.397565529021944,329,0.621384464945184,329,0.834369405316849,329,1.20073556730476,329,1.46691510525809,329,0.121848822848994
328,0.415316488106083,328,0.644985617400191,328,0.863213559372928,328,1.24643706811929,328,1.52169922998336,328,0.129108661088268
327,0.432950603937054,327,0.668874277959103,327,0.891192420397368,327,1.29120230217212,327,1.57598263352847,327,0.136592847744839
326,0.451570151550772,326,0.694340207802081,326,0.921903282673299,326,1.34104746163287,326,1.63397991309115,326,0.144268677148961
325,0.47282601527429,325,0.722792262729256,325,0.956471572407852,325,1.39440679817075,325,1.69851162946923,325,0.153177875508247
324,0.492608519310302,324,0.749662236763716,324,0.988867553330234,324,1.44623102238337,324,1.76076730747964,324,0.160979909462262
323,0.515572309580223,323,0.780917231999089,323,1.02512860391805,323,1.5071555875886,323,1.8320118986373,323,0.171106562073562
322,0.544700426323969,322,0.819933928686162,322,1.07194698724188,322,1.57844599341204,322,1.9174618960296,322,0.183931141901483
321,0.575193736614015,321,0.859860829631993,321,1.11803453484663,321,1.65551842872959,321,2.00632324798604,321,0.197397284581724
320,0.604660291851004,320,0.899017655331821,320,1.16461536705336,320,1.7292886561821,320,2.09506136677778,320,0.210321682481813
319,0.635184383531586,319,0.939178676373711,319,1.21067131550832,319,1.80555124496371,319,2.18247448092915,319,0.223540651696274
318,0.670739376271761,318,0.985395511297468,318,1.26454306825908,318,1.89326159756446,318,2.28301269602437,318,0.239471307931846
317,0.709462479275398,317,1.03499635546345,317,1.32047006065081,317,1.98600274757362,317,2.39191923974168,317,0.257182683614175
316,0.751290993830207,316,1.08787634892366,316,1.38044807228365,316,2.08285591773654,316,2.50732032649035,316,0.276210789565877
315,0.789828145326067,315,1.13607832570937,315,1.4340485610438,315,2.17597065285394,315,2.61173569593438,315,0.293687272398489
314,0.832040349969557,314,1.18768643299918,314,1.49210010043325,314,2.27205914257835,314,2.72206290740085,314,0.313895196236157
313,0.88302052260431,313,1.24887071045865,313,1.55615368195007,313,2.38316408107712,313,2.84745467074867,313,0.338224122824075
312,0.932953734590541,312,1.30700621649704,312,1.61848431672046,312,2.49095360687435,312,2.9641561604328,312,0.362287865818605
311,0.983369875922478,311,1.36490429279027,311,1.67874360329014,311,2.59522735329714,311,3.08856882194182,311,0.386772303313628
310,1.03871755633549,310,1.42631050109606,310,1.74018721969956,310,2.71012532446275,310,3.20192922413411,310,0.414598789436577
309,1.09528439663102,309,1.48609608422685,309,1.79973831980694,309,2.81814655258286,309,3.30919753279109,309,0.443233400481181
308,1.15526289376124,308,1.54977879567733,308,1.86053786755452,308,2.92800869798306,308,3.43109639396794,308,0.47479927615416
307,1.22161503956751,307,1.61425250710551,307,1.92070281808694,307,3.05175769810883,307,3.52550037120084,307,0.509717040491546
306,1.2907776724247,306,1.68101037002665,306,1.98009020867841,306,3.1634933393035,306,3.61912127785555,306,0.547572160366465
305,1.36338378547425,305,1.74794268439633,305,2.0349461779138,305,3.26342874440201,305,3.7020784870252,305,0.587404819940625
304,1.43960183110789,304,1.81252905497588,304,2.08641966535856,304,3.38282056364701,304,3.7581499099125,304,0.630247649337348
303,1.51961547312267,303,1.87776782632742,303,2.13388553843934,303,3.47212985616249,303,3.79035686154491,303,0.675945987225076
302,1.60057334485432,302,1.93913344038921,302,2.17479768535195,302,3.56103654272344,302,3.86195923039017,302,0.723253553609939
301,1.6859580211778,301,2.00038948499993,301,2.21104670837606,301,3.63285029714255,301,3.86811677510295,301,0.773986788264518
300,1.77902434865792,300,2.06372284034868,300,2.24276573441579,300,3.71795961033265,300,3.87264940594209,300,0.830848902883877
