Created as New Dataset,Sample 383 By Administrator Date Thursday, March 07 2024
nm,INT
616.3,129520
616.4,129552
616.5,129585
616.6,129621
616.7,129654
616.8,129734
616.9,129813
617.0,129845
617.1,129874
617.2,129902
617.3,129930
617.4,129960
617.5,130038
617.6,130114
617.7,130142
617.8,130169
617.9,130199
618.0,130226
618.1,130309
618.2,130375
618.3,130400
618.4,130426
618.5,130449
618.6,130472
618.7,130495
618.8,130520
618.9,130584
619.0,130662
619.1,130682
619.2,130704
619.3,130721
619.4,130736
619.5,130796
619.6,130854
619.7,130861
619.8,130864
619.9,130862
620.0,130857
620.1,130850
620.2,130887
620.3,130923
620.4,130910
620.5,130897
620.6,130880
620.7,130863
620.8,130844
620.9,130867
621.0,130898
621.1,130876
621.2,130854
621.3,130831
621.4,130806
621.5,130782
621.6,130798
621.7,130831
621.8,130809
621.9,130786
622.0,130764
622.1,130743
622.2,130769
622.3,130794
622.4,130770
622.5,130749
622.6,130727
622.7,130705
622.8,130681
622.9,130705
623.0,130730
623.1,130707
623.2,130681
623.3,130655
623.4,130627
623.5,130597
623.6,130606
623.7,130619
623.8,130581
623.9,130539
624.0,130495
624.1,130445
624.2,130397
624.3,130389
624.4,130396
624.5,130348
624.6,130296
624.7,130250
624.8,130205
624.9,130208
625.0,130202
625.1,130156
625.2,130109
625.3,130060
625.4,130006
625.5,129953
625.6,129945
625.7,129935
625.8,129876
625.9,129812
626.0,129751
626.1,129688
626.2,129625
626.3,129600
626.4,129583
626.5,129521
626.6,129459
626.7,129399
626.8,129337
626.9,129332
627.0,129315
627.1,129261
627.2,129205
627.3,129153
627.4,129102
627.5,129050
627.6,129044
627.7,129028
627.8,128972
627.9,128913
628.0,128855
628.1,128792
628.2,128733
628.3,128720
628.4,128708
628.5,128651
628.6,128592
628.7,128539
628.8,128488
628.9,128436
629.0,128431
629.1,128429
629.2,128382
629.3,128336
629.4,128285
629.5,128238
629.6,128242
629.7,128231
629.8,128181
629.9,128127
630.0,128073
630.1,128017
630.2,127958
630.3,127893
630.4,127862
630.5,127848
630.6,127780
630.7,127709
630.8,127631
630.9,127556
631.0,127525
631.1,127489
631.2,127407
631.3,127327
631.4,127246
631.5,127163
631.6,127071
631.7,127025
631.8,126980
631.9,126891
632.0,126802
632.1,126704
632.2,126614
632.3,126524
632.4,126471
632.5,126430
632.6,126336
632.7,126249
632.8,126160
632.9,126064
633.0,125971
633.1,125914
633.2,125869
633.3,125773
633.4,125668
633.5,125571
633.6,125476
633.7,125422
633.8,125364
633.9,125262
634.0,125168
634.1,125076
634.2,124985
634.3,124891
634.4,124844
634.5,124801
634.6,124717
634.7,124635
634.8,124548
634.9,124471
635.0,124395
635.1,124353
635.2,124318
635.3,124242
635.4,124165
635.5,124087
635.6,124004
635.7,123923
635.8,123879
635.9,123848
636.0,123767
636.1,123681
636.2,123601
636.3,123523
636.4,123487
636.5,123448
636.6,123365
636.7,123287
636.8,123208
636.9,123120
637.0,123034
637.1,122989
637.2,122943
637.3,122853
637.4,122756
637.5,122665
637.6,122573
637.7,122481
637.8,122420
637.9,122366
638.0,122273
638.1,122180
638.2,122087
638.3,121988
638.4,121939
638.5,121880
638.6,121788
638.7,121696
638.8,121596
638.9,121504
639.0,121412
639.1,121356
639.2,121293
639.3,121197
639.4,121100
639.5,121001
639.6,120890
639.7,120784
639.8,120718
639.9,120652
640.0,120545
640.1,120432
640.2,120328
640.3,120225
640.4,120167
640.5,120093
640.6,119988
640.7,119890
640.8,119792
640.9,119686
641.0,119588
641.1,119536
641.2,119472
641.3,119374
641.4,119272
641.5,119177
641.6,119083
641.7,118989
641.8,118891
641.9,118828
642.0,118782
642.1,118693
642.2,118603
642.3,118507
642.4,118417
642.5,118368
642.6,118319
642.7,118231
642.8,118139
642.9,118053
643.0,117967
643.1,117876
643.2,117826
643.3,117778
643.4,117691
643.5,117602
643.6,117503
643.7,117411
643.8,117318
643.9,117255
644.0,117200
644.1,117095
644.2,116994
644.3,116893
644.4,116792
644.5,116686
644.6,116611
644.7,116553
644.8,116450
644.9,116337
645.0,116234
645.1,116129
645.2,116060
645.3,115984
645.4,115864
645.5,115746
645.6,115625
645.7,115500
645.8,115364
645.9,115264
646.0,115166
646.1,115027
646.2,114884
646.3,114725
646.4,114577
646.5,114430
646.6,114312
646.7,114201
646.8,114041
646.9,113891
647.0,113744
647.1,113588
647.2,113439
647.3,113328
647.4,113231
647.5,113092
647.6,112943
647.7,112808
647.8,112674
647.9,112577
648.0,112474
648.1,112330
648.2,112195
648.3,112059
648.4,111922
648.5,111778
648.6,111674
648.7,111577
648.8,111445
648.9,111308
649.0,111185
649.1,111068
649.2,110954
649.3,110872
649.4,110800
649.5,110698
649.6,110600
649.7,110505
649.8,110407
649.9,110356
650.0,110296
650.1,110208
650.2,110121
650.3,110028
650.4,109943
650.5,109858
650.6,109810
650.7,109760
650.8,109673
650.9,109591
651.0,109510
651.1,109425
651.2,109346
651.3,109304
651.4,109264
651.5,109188
651.6,109107
651.7,109033
651.8,108959
651.9,108926
652.0,108878
652.1,108797
652.2,108718
652.3,108636
652.4,108551
652.5,108458
652.6,108407
652.7,108345
652.8,108247
652.9,108142
653.0,108042
653.1,107939
653.2,107834
653.3,107722
653.4,107639
653.5,107571
653.6,107460
653.7,107346
653.8,107220
653.9,107101
654.0,107018
654.1,106933
654.2,106808
654.3,106673
654.4,106547
654.5,106420
654.6,106335
654.7,106232
654.8,106098
654.9,105971
655.0,105844
655.1,105706
655.2,105579
655.3,105453
655.4,105357
655.5,105269
655.6,105132
655.7,105004
655.8,104876
655.9,104747
656.0,104611
656.1,104506
656.2,104418
656.3,104288
656.4,104160
656.5,104021
656.6,103892
656.7,103802
656.8,103707
656.9,103574
657.0,103449
657.1,103324
657.2,103201
657.3,103072
657.4,102983
657.5,102898
657.6,102778
657.7,102658
657.8,102528
657.9,102408
658.0,102290
658.1,102203
658.2,102125
658.3,102000
658.4,101884
658.5,101770
658.6,101656
658.7,101538
658.8,101451
658.9,101384
659.0,101274
659.1,101159
659.2,101055
659.3,100953
659.4,100890
659.5,100824
659.6,100720
659.7,100625
659.8,100533
659.9,100444
660.0,100353
660.1,100304
660.2,100260
660.3,100182
660.4,100107
660.5,100029
660.6,99960
660.7,99895
660.8,99864
660.9,99842
661.0,99784
661.1,99727
661.2,99669
661.3,99608
661.4,99593
661.5,99566
661.6,99506
661.7,99444
661.8,99374
661.9,99307
662.0,99240
662.1,99209
662.2,99177
662.3,99105
662.4,99038
662.5,98973
662.6,98909
662.7,98841
662.8,98815
662.9,98793
663.0,98732
663.1,98668
663.2,98609
663.3,98548
663.4,98531
663.5,98496
663.6,98428
663.7,98362
663.8,98295
663.9,98225
664.0,98147
664.1,98116
664.2,98072
664.3,97993
664.4,97911
664.5,97821
664.6,97736
664.7,97649
664.8,97554
664.9,97491
665.0,97444
665.1,97350
665.2,97254
665.3,97150
665.4,97049
665.5,96988
665.6,96925
665.7,96818
665.8,96703
665.9,96595
666.0,96486
666.1,96422
666.2,96340
666.3,96223
666.4,96112
666.5,96000
666.6,95888
666.7,95768
666.8,95654
666.9,95576
667.0,95507
667.1,95384
667.2,95267
667.3,95148
667.4,95027
667.5,94898
667.6,94802
667.7,94723
667.8,94595
667.9,94465
668.0,94323
668.1,94189
668.2,94097
668.3,94004
668.4,93868
668.5,93721
668.6,93583
668.7,93443
668.8,93293
668.9,93185
669.0,93081
669.1,92936
669.2,92790
669.3,92627
669.4,92476
669.5,92327
669.6,92211
669.7,92104
669.8,91943
669.9,91793
670.0,91644
670.1,91495
670.2,91338
670.3,91215
670.4,91111
670.5,90961
670.6,90811
670.7,90650
670.8,90501
670.9,90394
671.0,90281
671.1,90125
671.2,89979
671.3,89835
671.4,89693
671.5,89545
671.6,89441
671.7,89344
671.8,89209
671.9,89077
672.0,88939
672.1,88816
672.2,88698
672.3,88616
672.4,88547
672.5,88430
672.6,88324
672.7,88221
672.8,88112
672.9,88055
673.0,87987
673.1,87885
673.2,87781
673.3,87669
673.4,87566
673.5,87463
673.6,87399
673.7,87331
673.8,87221
673.9,87117
674.0,87013
674.1,86909
674.2,86798
674.3,86728
674.4,86661
674.5,86552
674.6,86443
674.7,86322
674.8,86208
674.9,86139
675.0,86050
675.1,85926
675.2,85808
675.3,85689
675.4,85569
675.5,85438
675.6,85358
675.7,85267
675.8,85141
675.9,85015
676.0,84877
676.1,84750
676.2,84621
676.3,84533
676.4,84441
676.5,84305
676.6,84177
676.7,84049
676.8,83908
676.9,83775
677.0,83683
677.1,83590
677.2,83454
677.3,83309
677.4,83175
677.5,83040
677.6,82952
677.7,82843
677.8,82701
677.9,82568
678.0,82437
678.1,82307
678.2,82170
678.3,82041
678.4,81950
678.5,81873
678.6,81749
678.7,81616
678.8,81498
678.9,81380
679.0,81255
679.1,81166
679.2,81095
679.3,80976
679.4,80857
679.5,80729
679.6,80608
679.7,80529
679.8,80449
679.9,80326
680.0,80194
680.1,80071
680.2,79948
680.3,79826
680.4,79734
680.5,79648
680.6,79524
680.7,79400
680.8,79264
680.9,79139
681.0,79015
681.1,78925
681.2,78844
681.3,78710
681.4,78583
681.5,78456
681.6,78327
681.7,78191
681.8,78088
681.9,78003
682.0,77870
682.1,77735
682.2,77588
682.3,77450
682.4,77353
682.5,77257
682.6,77119
682.7,76973
682.8,76839
682.9,76707
683.0,76567
683.1,76472
683.2,76383
683.3,76257
683.4,76132
683.5,75997
683.6,75875
683.7,75756
683.8,75671
683.9,75598
684.0,75475
684.1,75361
684.2,75250
684.3,75138
684.4,75065
684.5,74987
684.6,74878
684.7,74769
684.8,74652
684.9,74546
685.0,74440
685.1,74374
685.2,74305
685.3,74195
685.4,74090
685.5,73986
685.6,73882
685.7,73772
685.8,73702
685.9,73636
686.0,73530
