nm,INT
640.0,151714
640.1,151556
640.2,151413
640.3,151274
640.4,151195
640.5,151098
640.6,150963
640.7,150839
640.8,150720
640.9,150597
641.0,150488
641.1,150442
641.2,150385
641.3,150290
641.4,150195
641.5,150112
641.6,150033
641.7,149959
641.8,149884
641.9,149854
642.0,149846
642.1,149785
642.2,149726
642.3,149665
642.4,149610
642.5,149607
642.6,149606
642.7,149558
642.8,149507
642.9,149461
643.0,149417
643.1,149370
643.2,149374
643.3,149379
643.4,149337
643.5,149295
643.6,149249
643.7,149207
643.8,149164
643.9,149160
644.0,149170
644.1,149120
644.2,149070
644.3,149015
644.4,148957
644.5,148891
644.6,148861
644.7,148845
644.8,148769
644.9,148683
645.0,148599
645.1,148511
645.2,148467
645.3,148417
645.4,148315
645.5,148216
645.6,148115
645.7,148011
645.8,147897
645.9,147831
646.0,147768
646.1,147658
646.2,147549
646.3,147430
646.4,147320
646.5,147211
646.6,147141
646.7,147083
646.8,146965
646.9,146855
647.0,146743
647.1,146620
647.2,146500
647.3,146419
647.4,146351
647.5,146226
647.6,146089
647.7,145961
647.8,145834
647.9,145752
648.0,145665
648.1,145527
648.2,145398
648.3,145267
648.4,145135
648.5,144996
648.6,144908
648.7,144825
648.8,144693
648.9,144554
649.0,144427
649.1,144302
649.2,144178
649.3,144094
649.4,144020
649.5,143904
649.6,143788
649.7,143672
649.8,143550
649.9,143488
650.0,143415
650.1,143303
650.2,143190
650.3,143069
650.4,142957
650.5,142844
650.6,142778
650.7,142709
650.8,142590
650.9,142477
651.0,142364
651.1,142240
651.2,142121
651.3,142050
651.4,141977
651.5,141854
651.6,141724
651.7,141603
651.8,141481
651.9,141414
652.0,141324
652.1,141195
652.2,141072
652.3,140950
652.4,140828
652.5,140699
652.6,140630
652.7,140549
652.8,140426
652.9,140300
653.0,140184
653.1,140070
653.2,139958
653.3,139841
653.4,139766
653.5,139713
653.6,139608
653.7,139505
653.8,139396
653.9,139295
654.0,139245
654.1,139196
654.2,139099
654.3,138997
654.4,138904
654.5,138811
654.6,138774
654.7,138719
654.8,138625
654.9,138537
655.0,138451
655.1,138360
655.2,138278
655.3,138202
655.4,138168
655.5,138152
655.6,138079
655.7,138013
655.8,137948
655.9,137883
656.0,137815
656.1,137787
656.2,137778
656.3,137713
656.4,137645
656.5,137570
656.6,137499
656.7,137478
656.8,137456
656.9,137385
657.0,137318
657.1,137252
657.2,137188
657.3,137119
657.4,137102
657.5,137087
657.6,137024
657.7,136960
657.8,136887
657.9,136819
658.0,136750
658.1,136721
658.2,136704
658.3,136624
658.4,136546
658.5,136466
658.6,136383
658.7,136292
658.8,136239
658.9,136204
659.0,136107
659.1,135999
659.2,135899
659.3,135797
659.4,135743
659.5,135685
659.6,135574
659.7,135468
659.8,135362
659.9,135257
660.0,135145
660.1,135084
660.2,135024
660.3,134911
660.4,134796
660.5,134668
660.6,134546
660.7,134423
660.8,134338
660.9,134258
661.0,134130
661.1,134001
661.2,133873
661.3,133738
661.4,133670
661.5,133588
661.6,133464
661.7,133340
661.8,133206
661.9,133085
662.0,132965
662.1,132898
662.2,132827
662.3,132702
662.4,132584
662.5,132467
662.6,132351
662.7,132228
662.8,132161
662.9,132098
663.0,131980
663.1,131854
663.2,131735
663.3,131612
663.4,131548
663.5,131458
663.6,131321
663.7,131189
663.8,131056
663.9,130920
664.0,130770
664.1,130685
664.2,130583
664.3,130436
664.4,130286
664.5,130121
664.6,129967
664.7,129810
664.8,129641
664.9,129515
665.0,129412
665.1,129249
665.2,129085
665.3,128907
665.4,128739
665.5,128624
665.6,128509
665.7,128338
665.8,128154
665.9,127985
666.0,127815
666.1,127703
666.2,127563
666.3,127376
666.4,127198
666.5,127020
666.6,126841
666.7,126647
666.8,126461
666.9,126321
667.0,126193
667.1,125994
667.2,125810
667.3,125626
667.4,125442
667.5,125249
667.6,125103
667.7,124986
667.8,124809
667.9,124635
668.0,124450
668.1,124280
668.2,124170
668.3,124063
668.4,123904
668.5,123741
668.6,123592
668.7,123447
668.8,123296
668.9,123206
669.0,123125
669.1,122995
669.2,122867
669.3,122730
669.4,122605
669.5,122482
669.6,122406
669.7,122347
669.8,122222
669.9,122105
670.0,121991
670.1,121878
670.2,121762
670.3,121695
670.4,121653
670.5,121551
670.6,121452
670.7,121343
670.8,121241
670.9,121193
671.0,121141
671.1,121030
671.2,120921
671.3,120808
671.4,120692
671.5,120566
671.6,120493
671.7,120423
671.8,120297
671.9,120170
672.0,120028
672.1,119895
672.2,119764
672.3,119675
672.4,119598
672.5,119448
672.6,119305
672.7,119158
672.8,118999
672.9,118908
673.0,118801
673.1,118646
673.2,118488
673.3,118314
673.4,118154
673.5,117992
673.6,117882
673.7,117764
673.8,117586
673.9,117416
674.0,117244
674.1,117071
674.2,116886
674.3,116760
674.4,116639
674.5,116463
674.6,116289
674.7,116101
674.8,115927
674.9,115816
675.0,115678
675.1,115493
675.2,115316
675.3,115138
675.4,114957
675.5,114764
675.6,114641
675.7,114505
675.8,114324
675.9,114143
676.0,113952
676.1,113781
676.2,113612
676.3,113500
676.4,113383
676.5,113208
676.6,113044
676.7,112879
676.8,112700
676.9,112528
677.0,112410
677.1,112290
677.2,112111
677.3,111918
677.4,111738
677.5,111558
677.6,111440
677.7,111297
677.8,111108
677.9,110930
678.0,110754
678.1,110579
678.2,110392
678.3,110215
678.4,110092
678.5,109988
678.6,109823
678.7,109646
678.8,109486
678.9,109329
679.0,109164
679.1,109046
679.2,108954
679.3,108799
679.4,108643
679.5,108472
679.6,108309
679.7,108200
679.8,108090
679.9,107920
680.0,107738
680.1,107571
680.2,107406
680.3,107242
680.4,107121
680.5,107012
680.6,106855
680.7,106700
680.8,106535
680.9,106386
681.0,106240
681.1,106141
681.2,106055
681.3,105902
681.4,105760
681.5,105619
681.6,105479
681.7,105335
681.8,105238
681.9,105165
682.0,105030
682.1,104895
682.2,104751
682.3,104616
682.4,104537
682.5,104459
682.6,104324
682.7,104179
682.8,104043
682.9,103907
683.0,103763
683.1,103676
683.2,103595
683.3,103459
683.4,103325
683.5,103178
683.6,103041
683.7,102905
683.8,102814
683.9,102737
684.0,102590
684.1,102452
684.2,102310
684.3,102167
684.4,102073
684.5,101969
684.6,101822
684.7,101675
684.8,101514
684.9,101366
685.0,101218
685.1,101123
685.2,101023
685.3,100865
685.4,100715
685.5,100565
685.6,100414
685.7,100252
685.8,100146
685.9,100044
686.0,99889
686.1,99733
686.2,99566
686.3,99411
686.4,99320
686.5,99212
686.6,99056
686.7,98894
686.8,98746
686.9,98601
687.0,98447
687.1,98361
687.2,98263
687.3,98120
687.4,97977
687.5,97826
687.6,97689
687.7,97555
687.8,97474
687.9,97389
688.0,97250
688.1,97119
688.2,96990
688.3,96863
688.4,96729
688.5,96651
688.6,96578
688.7,96449
688.8,96312
688.9,96186
689.0,96063
689.1,96002
689.2,95920
689.3,95795
689.4,95677
689.5,95560
689.6,95444
689.7,95319
689.8,95200
689.9,95128
690.0,95071
690.1,94950
690.2,94817
690.3,94693
690.4,94566
690.5,94491
690.6,94410
690.7,94275
690.8,94147
690.9,94020
691.0,93881
691.1,93750
691.2,93673
691.3,93596
691.4,93464
691.5,93322
691.6,93191
691.7,93058
691.8,92925
691.9,92831
692.0,92745
692.1,92610
692.2,92475
692.3,92339
692.4,92192
692.5,92051
