nm,INT
569.1,7706
569.2,7749
569.3,7791
569.4,7833
569.5,7875
569.6,7918
569.7,7961
569.8,8001
569.9,8042
570.0,8081
570.1,8121
570.2,8162
570.3,8205
570.4,8248
570.5,8288
570.6,8329
570.7,8371
570.8,8413
570.9,8458
571.0,8504
571.1,8548
571.2,8593
571.3,8639
571.4,8687
571.5,8734
571.6,8781
571.7,8828
571.8,8876
571.9,8924
572.0,8972
572.1,9022
572.2,9074
572.3,9123
572.4,9173
572.5,9224
572.6,9277
572.7,9330
572.8,9381
572.9,9433
573.0,9486
573.1,9540
573.2,9593
573.3,9649
573.4,9707
573.5,9762
573.6,9817
573.7,9873
573.8,9929
573.9,9988
574.0,10047
574.1,10105
574.2,10162
574.3,10220
574.4,10281
574.5,10342
574.6,10400
574.7,10460
574.8,10524
574.9,10583
575.0,10643
575.1,10704
575.2,10764
575.3,10823
575.4,10881
575.5,10940
575.6,10998
575.7,11059
575.8,11119
575.9,11177
576.0,11235
576.1,11292
576.2,11351
576.3,11412
576.4,11472
576.5,11531
576.6,11590
576.7,11650
576.8,11710
576.9,11774
577.0,11838
577.1,11898
577.2,11955
577.3,12016
577.4,12078
577.5,12139
577.6,12200
577.7,12260
577.8,12316
577.9,12377
578.0,12436
578.1,12491
578.2,12549
578.3,12602
578.4,12661
578.5,12721
578.6,12777
578.7,12830
578.8,12888
578.9,12946
579.0,13004
579.1,13061
579.2,13120
579.3,13183
579.4,13241
579.5,13299
579.6,13361
579.7,13424
579.8,13486
579.9,13544
580.0,13601
580.1,13658
580.2,13718
580.3,13778
580.4,13836
580.5,13890
580.6,13942
580.7,13997
580.8,14048
580.9,14102
581.0,14155
581.1,14206
581.2,14258
581.3,14308
581.4,14357
581.5,14409
581.6,14464
581.7,14517
581.8,14565
581.9,14613
582.0,14664
582.1,14709
582.2,14754
582.3,14803
582.4,14853
582.5,14899
582.6,14942
582.7,14984
582.8,15027
582.9,15071
583.0,15119
583.1,15166
583.2,15207
583.3,15251
583.4,15291
583.5,15331
583.6,15376
583.7,15422
583.8,15464
583.9,15503
584.0,15543
584.1,15582
584.2,15626
584.3,15667
584.4,15713
584.5,15760
584.6,15801
584.7,15846
584.8,15888
584.9,15930
585.0,15979
585.1,16030
585.2,16077
585.3,16121
585.4,16166
585.5,16215
585.6,16262
585.7,16315
585.8,16368
585.9,16416
586.0,16466
586.1,16513
586.2,16560
586.3,16608
586.4,16664
586.5,16722
586.6,16772
586.7,16823
586.8,16875
586.9,16933
587.0,16990
587.1,17052
587.2,17118
587.3,17182
587.4,17243
587.5,17306
587.6,17369
587.7,17437
587.8,17510
587.9,17584
588.0,17650
588.1,17718
588.2,17792
588.3,17861
588.4,17936
588.5,18010
588.6,18079
588.7,18153
588.8,18220
588.9,18287
589.0,18354
589.1,18429
589.2,18506
589.3,18572
589.4,18637
589.5,18708
589.6,18774
589.7,18839
589.8,18909
589.9,18983
590.0,19051
590.1,19115
590.2,19177
590.3,19239
590.4,19312
590.5,19381
590.6,19441
590.7,19499
590.8,19556
590.9,19616
591.0,19671
591.1,19731
591.2,19791
591.3,19843
591.4,19890
591.5,19936
591.6,19980
591.7,20025
591.8,20076
591.9,20123
592.0,20162
592.1,20200
592.2,20240
592.3,20277
592.4,20322
592.5,20364
592.6,20400
592.7,20437
592.8,20472
592.9,20506
593.0,20542
593.1,20585
593.2,20625
593.3,20659
593.4,20692
593.5,20729
593.6,20762
593.7,20796
593.8,20837
593.9,20881
594.0,20919
594.1,20955
594.2,20992
594.3,21029
594.4,21070
594.5,21118
594.6,21165
594.7,21204
594.8,21244
594.9,21289
595.0,21330
595.1,21380
595.2,21430
595.3,21474
595.4,21517
595.5,21559
595.6,21603
595.7,21650
595.8,21696
595.9,21749
596.0,21805
596.1,21852
596.2,21904
596.3,21953
596.4,22001
596.5,22058
596.6,22117
596.7,22170
596.8,22220
596.9,22269
597.0,22321
597.1,22370
597.2,22425
597.3,22479
597.4,22524
597.5,22571
597.6,22613
597.7,22653
597.8,22693
597.9,22741
598.0,22791
598.1,22828
598.2,22865
598.3,22902
598.4,22941
598.5,22977
598.6,23018
598.7,23061
598.8,23093
598.9,23125
599.0,23154
599.1,23182
599.2,23210
599.3,23244
599.4,23279
599.5,23303
599.6,23327
599.7,23353
599.8,23377
599.9,23410
600.0,23442
600.1,23464
600.2,23487
600.3,23508
600.4,23527
600.5,23545
600.6,23571
600.7,23597
600.8,23611
600.9,23625
601.0,23638
601.1,23651
601.2,23662
601.3,23681
601.4,23702
601.5,23714
601.6,23726
601.7,23738
601.8,23751
601.9,23775
602.0,23799
602.1,23815
602.2,23833
602.3,23852
602.4,23874
602.5,23897
602.6,23929
602.7,23962
602.8,23987
602.9,24014
603.0,24039
603.1,24063
603.2,24089
603.3,24123
603.4,24156
603.5,24181
603.6,24206
603.7,24234
603.8,24260
603.9,24297
604.0,24332
604.1,24360
604.2,24390
604.3,24418
604.4,24446
604.5,24472
604.6,24510
604.7,24544
604.8,24567
604.9,24590
605.0,24614
605.1,24634
605.2,24652
605.3,24680
605.4,24707
605.5,24725
605.6,24741
605.7,24756
605.8,24771
605.9,24787
606.0,24810
606.1,24833
606.2,24846
606.3,24858
606.4,24870
606.5,24880
606.6,24899
606.7,24915
606.8,24922
606.9,24928
607.0,24932
607.1,24935
607.2,24937
607.3,24937
607.4,24944
607.5,24954
607.6,24952
607.7,24949
607.8,24946
607.9,24943
608.0,24950
608.1,24957
608.2,24954
608.3,24952
608.4,24950
608.5,24949
608.6,24947
608.7,24955
608.8,24964
608.9,24963
609.0,24961
609.1,24959
609.2,24957
609.3,24955
609.4,24962
609.5,24972
609.6,24972
609.7,24973
609.8,24973
609.9,24975
610.0,24977
610.1,24988
610.2,25002
610.3,25006
610.4,25010
610.5,25013
610.6,25015
610.7,25027
610.8,25038
