nm,INT
576.9,33175
577.0,33347
577.1,33509
577.2,33662
577.3,33828
577.4,33994
577.5,34162
577.6,34330
577.7,34498
577.8,34653
577.9,34827
578.0,34996
578.1,35155
578.2,35324
578.3,35481
578.4,35660
578.5,35841
578.6,36011
578.7,36174
578.8,36351
578.9,36531
579.0,36711
579.1,36893
579.2,37076
579.3,37276
579.4,37459
579.5,37644
579.6,37839
579.7,38042
579.8,38241
579.9,38428
580.0,38617
580.1,38806
580.2,39010
580.3,39221
580.4,39426
580.5,39621
580.6,39817
580.7,40031
580.8,40231
580.9,40443
581.0,40651
581.1,40856
581.2,41069
581.3,41267
581.4,41464
581.5,41675
581.6,41891
581.7,42096
581.8,42290
581.9,42485
582.0,42693
582.1,42883
582.2,43072
582.3,43273
582.4,43480
582.5,43678
582.6,43864
582.7,44050
582.8,44236
582.9,44433
583.0,44638
583.1,44835
583.2,45020
583.3,45214
583.4,45391
583.5,45567
583.6,45757
583.7,45948
583.8,46125
583.9,46290
584.0,46453
584.1,46615
584.2,46787
584.3,46951
584.4,47124
584.5,47300
584.6,47459
584.7,47630
584.8,47787
584.9,47943
585.0,48114
585.1,48290
585.2,48453
585.3,48605
585.4,48757
585.5,48921
585.6,49074
585.7,49243
585.8,49411
585.9,49564
586.0,49728
586.1,49880
586.2,50032
586.3,50184
586.4,50360
586.5,50542
586.6,50696
586.7,50851
586.8,51007
586.9,51176
587.0,51339
587.1,51515
587.2,51702
587.3,51877
587.4,52040
587.5,52203
587.6,52367
587.7,52540
587.8,52728
587.9,52916
588.0,53080
588.1,53245
588.2,53424
588.3,53594
588.4,53781
588.5,53970
588.6,54144
588.7,54330
588.8,54504
588.9,54678
589.0,54853
589.1,55055
589.2,55262
589.3,55438
589.4,55614
589.5,55806
589.6,55982
589.7,56156
589.8,56348
589.9,56553
590.0,56741
590.1,56918
590.2,57094
590.3,57272
590.4,57484
590.5,57691
590.6,57871
590.7,58052
590.8,58234
590.9,58430
591.0,58614
591.1,58817
591.2,59027
591.3,59219
591.4,59399
591.5,59579
591.6,59757
591.7,59945
591.8,60149
591.9,60347
592.0,60521
592.1,60695
592.2,60883
592.3,61057
592.4,61256
592.5,61448
592.6,61626
592.7,61814
592.8,61991
592.9,62170
593.0,62363
593.1,62575
593.2,62775
593.3,62955
593.4,63136
593.5,63331
593.6,63508
593.7,63683
593.8,63880
593.9,64081
594.0,64260
594.1,64427
594.2,64591
594.3,64755
594.4,64928
594.5,65120
594.6,65304
594.7,65462
594.8,65619
594.9,65788
595.0,65941
595.1,66121
595.2,66297
595.3,66452
595.4,66597
595.5,66740
595.6,66881
595.7,67032
595.8,67175
595.9,67334
596.0,67501
596.1,67639
596.2,67787
596.3,67922
596.4,68056
596.5,68215
596.6,68377
596.7,68517
596.8,68647
596.9,68776
597.0,68914
597.1,69042
597.2,69193
597.3,69344
597.4,69469
597.5,69600
597.6,69719
597.7,69837
597.8,69953
597.9,70097
598.0,70245
598.1,70359
598.2,70472
598.3,70585
598.4,70706
598.5,70823
598.6,70961
598.7,71110
598.8,71229
598.9,71361
599.0,71484
599.1,71608
599.2,71738
599.3,71891
599.4,72049
599.5,72174
599.6,72299
599.7,72433
599.8,72557
599.9,72705
600.0,72852
600.1,72973
600.2,73100
600.3,73216
600.4,73331
600.5,73445
600.6,73590
600.7,73742
600.8,73856
600.9,73971
601.0,74098
601.1,74216
601.2,74335
601.3,74479
601.4,74637
601.5,74768
601.6,74891
601.7,75015
601.8,75140
601.9,75304
602.0,75461
602.1,75585
602.2,75708
602.3,75829
602.4,75956
602.5,76073
602.6,76215
602.7,76356
602.8,76467
602.9,76583
603.0,76689
603.1,76794
603.2,76904
603.3,77039
603.4,77171
603.5,77273
603.6,77375
603.7,77483
603.8,77581
603.9,77711
604.0,77829
604.1,77922
604.2,78016
604.3,78101
604.4,78185
604.5,78267
604.6,78384
604.7,78494
604.8,78571
604.9,78648
605.0,78729
605.1,78803
605.2,78876
605.3,78978
605.4,79081
605.5,79155
605.6,79222
605.7,79288
605.8,79353
605.9,79420
606.0,79515
606.1,79607
606.2,79666
606.3,79723
606.4,79784
606.5,79838
606.6,79926
606.7,80003
606.8,80055
606.9,80109
607.0,80158
607.1,80208
607.2,80262
607.3,80316
607.4,80395
607.5,80486
607.6,80543
607.7,80607
607.8,80664
607.9,80722
608.0,80810
608.1,80901
608.2,80961
608.3,81016
608.4,81068
608.5,81120
608.6,81174
608.7,81257
608.8,81338
608.9,81389
609.0,81444
609.1,81495
609.2,81547
609.3,81601
609.4,81689
609.5,81785
609.6,81846
609.7,81909
609.8,81974
609.9,82044
610.0,82111
610.1,82204
610.2,82308
610.3,82375
610.4,82446
610.5,82510
610.6,82573
610.7,82667
610.8,82763
610.9,82829
611.0,82893
611.1,82957
611.2,83027
611.3,83095
611.4,83194
611.5,83293
611.6,83363
611.7,83437
611.8,83507
611.9,83578
612.0,83648
612.1,83750
612.2,83858
612.3,83927
612.4,83994
612.5,84061
612.6,84134
612.7,84202
612.8,84295
612.9,84397
613.0,84462
613.1,84522
613.2,84580
613.3,84637
613.4,84731
613.5,84817
613.6,84871
613.7,84924
613.8,84976
613.9,85032
614.0,85085
614.1,85167
614.2,85247
614.3,85295
614.4,85344
614.5,85386
614.6,85426
614.7,85464
614.8,85531
614.9,85602
615.0,85633
615.1,85663
615.2,85694
615.3,85721
615.4,85783
615.5,85832
615.6,85854
615.7,85874
615.8,85891
615.9,85906
616.0,85919
616.1,85966
616.2,86006
616.3,86016
616.4,86026
616.5,86037
616.6,86047
616.7,86057
616.8,86098
616.9,86139
617.0,86147
617.1,86153
617.2,86158
617.3,86162
617.4,86164
617.5,86197
617.6,86229
617.7,86229
617.8,86229
617.9,86229
618.0,86229
618.1,86267
618.2,86293
618.3,86291
618.4,86289
618.5,86287
618.6,86284
618.7,86281
618.8,86277
618.9,86300
619.0,86333
619.1,86330
619.2,86328
619.3,86328
619.4,86329
619.5,86363
619.6,86398
619.7,86402
619.8,86407
619.9,86413
620.0,86418
620.1,86424
620.2,86461
620.3,86499
620.4,86505
620.5,86512
620.6,86519
620.7,86524
620.8,86528
620.9,86561
621.0,86599
621.1,86601
621.2,86602
621.3,86601
621.4,86599
621.5,86596
621.6,86619
621.7,86654
621.8,86653
621.9,86652
622.0,86652
622.1,86652
622.2,86682
622.3,86713
622.4,86711
622.5,86709
622.6,86705
622.7,86701
622.8,86695
622.9,86719
623.0,86742
623.1,86734
623.2,86724
623.3,86715
623.4,86705
623.5,86695
623.6,86713
623.7,86736
623.8,86724
623.9,86711
624.0,86696
624.1,86679
624.2,86662
624.3,86671
624.4,86689
624.5,86670
624.6,86647
624.7,86624
624.8,86600
624.9,86605
625.0,86603
625.1,86572
625.2,86539
625.3,86503
625.4,86462
625.5,86421
625.6,86410
625.7,86398
625.8,86354
625.9,86306
626.0,86261
626.1,86216
626.2,86171
626.3,86150
626.4,86133
626.5,86084
626.6,86035
626.7,85984
626.8,85930
626.9,85913
627.0,85888
627.1,85837
627.2,85783
627.3,85735
627.4,85688
627.5,85641
627.6,85625
627.7,85604
627.8,85557
627.9,85511
628.0,85464
628.1,85413
628.2,85365
628.3,85348
628.4,85332
628.5,85286
628.6,85239
628.7,85195
628.8,85153
628.9,85109
629.0,85095
629.1,85083
629.2,85040
629.3,84998
629.4,84951
629.5,84906
629.6,84896
629.7,84877
629.8,84834
629.9,84790
630.0,84748
630.1,84708
630.2,84668
630.3,84626
630.4,84608
630.5,84600
630.6,84558
630.7,84514
630.8,84465
630.9,84417
631.0,84399
631.1,84378
631.2,84328
631.3,84281
631.4,84234
631.5,84188
631.6,84139
631.7,84120
631.8,84103
631.9,84057
632.0,84011
632.1,83960
632.2,83913
632.3,83867
632.4,83845
632.5,83833
632.6,83789
632.7,83750
632.8,83714
632.9,83676
633.0,83642
633.1,83633
633.2,83633
633.3,83600
633.4,83563
633.5,83530
633.6,83495
633.7,83488
633.8,83480
633.9,83442
634.0,83408
634.1,83375
634.2,83343
634.3,83311
634.4,83309
634.5,83309
634.6,83282
634.7,83255
634.8,83228
634.9,83204
635.0,83183
635.1,83188
635.2,83201
635.3,83187
635.4,83175
635.5,83165
635.6,83155
635.7,83148
635.8,83164
635.9,83188
636.0,83180
636.1,83168
636.2,83154
636.3,83139
636.4,83151
636.5,83162
636.6,83144
636.7,83127
636.8,83110
636.9,83092
637.0,83075
637.1,83086
637.2,83098
637.3,83082
637.4,83063
637.5,83043
637.6,83022
637.7,83000
637.8,83000
637.9,83003
638.0,82976
638.1,82947
638.2,82917
638.3,82882
638.4,82879
638.5,82865
638.6,82827
638.7,82785
638.8,82737
638.9,82690
639.0,82642
639.1,82619
639.2,82591
639.3,82539
639.4,82487
639.5,82435
639.6,82377
639.7,82323
639.8,82296
639.9,82266
640.0,82206
640.1,82139
640.2,82074
640.3,82007
640.4,81967
640.5,81912
640.6,81831
640.7,81752
640.8,81671
640.9,81583
641.0,81501
