nm,INT
478.0,105096
478.1,104412
478.2,103777
478.3,103145
478.4,102473
478.5,101808
478.6,101149
478.7,100495
478.8,99883
478.9,99294
479.0,98698
479.1,98064
479.2,97437
479.3,96852
479.4,96263
479.5,95654
479.6,95052
479.7,94457
479.8,93870
479.9,93318
480.0,92764
480.1,92195
480.2,91634
480.3,91077
480.4,90526
480.5,90032
480.6,89536
480.7,89001
480.8,88473
480.9,87953
481.0,87438
481.1,86947
481.2,86462
481.3,85965
481.4,85475
481.5,84994
481.6,84517
481.7,84063
481.8,83615
481.9,83154
482.0,82699
482.1,82286
482.2,81853
482.3,81427
482.4,81012
482.5,80582
482.6,80156
482.7,79734
482.8,79333
482.9,78927
483.0,78509
483.1,78091
483.2,77674
483.3,77258
483.4,76860
483.5,76457
483.6,76048
483.7,75663
483.8,75246
483.9,74832
484.0,74436
484.1,74042
484.2,73631
484.3,73221
484.4,72813
484.5,72406
484.6,72017
484.7,71629
484.8,71225
484.9,70821
485.0,70417
485.1,70013
485.2,69643
485.3,69278
485.4,68876
485.5,68474
485.6,68073
485.7,67672
485.8,67283
485.9,66900
486.0,66500
486.1,66102
486.2,65705
486.3,65324
486.4,64940
486.5,64545
486.6,64152
486.7,63761
486.8,63397
486.9,63032
487.0,62655
487.1,62270
487.2,61888
487.3,61509
487.4,61133
487.5,60770
487.6,60411
487.7,60047
487.8,59689
487.9,59338
488.0,58993
488.1,58661
488.2,58344
488.3,58037
488.4,57713
488.5,57396
488.6,57084
488.7,56782
488.8,56486
488.9,56189
489.0,55898
489.1,55611
489.2,55328
489.3,55052
489.4,54780
489.5,54508
489.6,54240
489.7,53975
489.8,53730
489.9,53486
490.0,53233
490.1,52983
490.2,52740
490.3,52500
490.4,52265
490.5,52034
490.6,51806
490.7,51583
490.8,51363
490.9,51145
491.0,50930
491.1,50715
491.2,50502
491.3,50291
491.4,50099
491.5,49897
491.6,49693
491.7,49491
491.8,49290
491.9,49093
492.0,48900
492.1,48708
492.2,48519
492.3,48332
492.4,48146
492.5,47961
492.6,47777
492.7,47594
492.8,47413
492.9,47239
493.0,47074
493.1,46896
493.2,46721
493.3,46550
493.4,46381
493.5,46211
493.6,46041
493.7,45873
493.8,45705
493.9,45539
494.0,45373
494.1,45205
494.2,45037
494.3,44869
494.4,44702
494.5,44546
494.6,44393
494.7,44228
494.8,44064
494.9,43899
495.0,43734
495.1,43571
495.2,43409
495.3,43241
495.4,43072
495.5,42900
495.6,42727
495.7,42555
495.8,42385
495.9,42210
496.0,42035
496.1,41874
496.2,41709
496.3,41539
496.4,41364
496.5,41189
496.6,41014
496.7,40839
496.8,40666
496.9,40491
497.0,40312
497.1,40132
497.2,39951
497.3,39770
497.4,39594
497.5,39418
497.6,39244
497.7,39081
497.8,38907
497.9,38735
498.0,38563
498.1,38388
498.2,38214
498.3,38039
498.4,37864
498.5,37688
498.6,37514
498.7,37340
498.8,37164
498.9,36988
499.0,36813
499.1,36639
499.2,36474
499.3,36314
499.4,36142
499.5,35971
499.6,35802
499.7,35635
499.8,35469
499.9,35303
500.0,35139
500.1,34977
500.2,34817
500.3,34661
500.4,34507
500.5,34356
500.6,34207
500.7,34062
500.8,33918
500.9,33777
501.0,33636
501.1,33495
501.2,33355
501.3,33216
501.4,33079
501.5,32943
501.6,32803
501.7,32659
501.8,32525
501.9,32392
502.0,32262
502.1,32134
502.2,32008
502.3,31884
502.4,31759
502.5,31634
502.6,31509
502.7,31384
502.8,31260
502.9,31136
503.0,31012
503.1,30887
503.2,30763
503.3,30640
503.4,30519
503.5,30399
503.6,30279
503.7,30162
503.8,30046
503.9,29932
504.0,29818
504.1,29704
504.2,29592
504.3,29480
504.4,29371
504.5,29263
504.6,29157
504.7,29050
504.8,28940
504.9,28838
505.0,28739
505.1,28641
505.2,28546
505.3,28452
505.4,28359
505.5,28267
505.6,28176
505.7,28086
505.8,27998
505.9,27911
506.0,27826
506.1,27742
506.2,27661
506.3,27580
506.4,27502
506.5,27425
506.6,27349
506.7,27275
506.8,27201
506.9,27128
507.0,27056
507.1,26984
507.2,26912
507.3,26840
507.4,26768
507.5,26697
507.6,26626
507.7,26556
507.8,26485
507.9,26410
508.0,26341
508.1,26273
508.2,26204
508.3,26137
508.4,26070
508.5,26002
508.6,25934
508.7,25866
508.8,25799
508.9,25731
509.0,25662
509.1,25593
509.2,25523
509.3,25454
509.4,25385
509.5,25317
509.6,25246
509.7,25176
509.8,25105
509.9,25035
510.0,24965
510.1,24897
510.2,24829
510.3,24760
510.4,24692
510.5,24623
510.6,24556
510.7,24490
510.8,24425
510.9,24359
511.0,24289
511.1,24224
511.2,24160
511.3,24096
511.4,24032
511.5,23967
511.6,23901
511.7,23837
511.8,23772
511.9,23708
512.0,23644
512.1,23579
512.2,23515
512.3,23451
512.4,23388
512.5,23327
512.6,23266
512.7,23205
512.8,23144
512.9,23084
513.0,23024
513.1,22965
513.2,22905
513.3,22846
513.4,22787
513.5,22727
513.6,22667
513.7,22607
513.8,22548
513.9,22489
514.0,22430
514.1,22366
514.2,22306
514.3,22246
514.4,22186
514.5,22126
514.6,22067
514.7,22008
514.8,21949
514.9,21890
515.0,21832
515.1,21773
515.2,21713
515.3,21654
515.4,21595
515.5,21536
515.6,21477
515.7,21419
515.8,21359
515.9,21300
516.0,21241
516.1,21183
516.2,21126
516.3,21070
516.4,21015
516.5,20960
516.6,20905
516.7,20851
516.8,20798
516.9,20746
517.0,20693
517.1,20641
517.2,20586
517.3,20532
517.4,20480
517.5,20428
517.6,20375
517.7,20322
517.8,20270
517.9,20217
518.0,20166
518.1,20114
518.2,20063
518.3,20011
518.4,19960
518.5,19910
518.6,19863
518.7,19816
518.8,19770
518.9,19725
519.0,19681
519.1,19637
519.2,19595
519.3,19554
519.4,19512
519.5,19470
519.6,19429
519.7,19387
519.8,19346
519.9,19305
520.0,19263
520.1,19221
520.2,19180
520.3,19136
520.4,19095
520.5,19054
520.6,19012
520.7,18971
520.8,18928
520.9,18886
521.0,18844
521.1,18801
521.2,18758
521.3,18713
521.4,18668
521.5,18623
521.6,18576
521.7,18529
521.8,18480
521.9,18430
522.0,18380
522.1,18329
522.2,18277
522.3,18225
522.4,18172
522.5,18119
522.6,18066
522.7,18014
522.8,17962
522.9,17910
523.0,17858
523.1,17807
523.2,17757
523.3,17706
523.4,17652
523.5,17599
523.6,17548
523.7,17495
523.8,17442
523.9,17388
524.0,17334
524.1,17279
524.2,17223
524.3,17168
524.4,17112
524.5,17056
524.6,16999
524.7,16942
524.8,16886
524.9,16831
525.0,16776
525.1,16722
525.2,16671
525.3,16620
525.4,16566
525.5,16514
525.6,16462
525.7,16415
525.8,16366
525.9,16315
526.0,16266
526.1,16218
526.2,16174
526.3,16128
526.4,16081
526.5,16036
526.6,15992
526.7,15953
526.8,15912
526.9,15870
527.0,15828
527.1,15789
527.2,15753
527.3,15715
527.4,15676
527.5,15637
527.6,15600
527.7,15565
527.8,15527
527.9,15489
528.0,15450
528.1,15412
528.2,15376
528.3,15339
528.4,15301
528.5,15263
528.6,15226
528.7,15189
528.8,15153
528.9,15119
529.0,15085
529.1,15051
529.2,15017
529.3,14984
529.4,14951
529.5,14919
529.6,14887
529.7,14854
529.8,14822
529.9,14788
530.0,14753
530.1,14718
530.2,14683
530.3,14646
530.4,14609
530.5,14572
530.6,14536
530.7,14496
530.8,14455
530.9,14416
531.0,14377
531.1,14340
531.2,14302
531.3,14261
531.4,14222
531.5,14186
531.6,14148
531.7,14111
531.8,14072
531.9,14034
532.0,14000
532.1,13963
532.2,13927
532.3,13889
532.4,13852
532.5,13814
532.6,13776
532.7,13739
532.8,13702
532.9,13665
533.0,13628
533.1,13591
533.2,13555
533.3,13519
533.4,13483
533.5,13447
533.6,13412
533.7,13377
533.8,13341
533.9,13305
534.0,13269
534.1,13233
534.2,13198
534.3,13162
534.4,13129
534.5,13092
534.6,13053
