nm,INT
583.4,110602
583.5,111032
583.6,111504
583.7,111984
583.8,112437
583.9,112867
584.0,113296
584.1,113723
584.2,114181
584.3,114619
584.4,115080
584.5,115555
584.6,115987
584.7,116456
584.8,116885
584.9,117314
585.0,117784
585.1,118270
585.2,118728
585.3,119159
585.4,119588
585.5,120053
585.6,120490
585.7,120962
585.8,121435
585.9,121872
586.0,122337
586.1,122768
586.2,123199
586.3,123629
586.4,124120
586.5,124622
586.6,125051
586.7,125479
586.8,125907
586.9,126366
587.0,126806
587.1,127273
587.2,127768
587.3,128227
587.4,128655
587.5,129084
587.6,129515
587.7,129970
587.8,130461
587.9,130949
588.0,131382
588.1,131816
588.2,132285
588.3,132728
588.4,133214
588.5,133701
588.6,134147
588.7,134621
588.8,135058
588.9,135495
589.0,135931
589.1,136431
589.2,136942
589.3,137374
589.4,137802
589.5,138265
589.6,138690
589.7,139108
589.8,139568
589.9,140053
590.0,140494
590.1,140902
590.2,141307
590.3,141708
590.4,142185
590.5,142647
590.6,143040
590.7,143430
590.8,143818
590.9,144234
591.0,144621
591.1,145051
591.2,145493
591.3,145887
591.4,146255
591.5,146618
591.6,146977
591.7,147356
591.8,147776
591.9,148179
592.0,148524
592.1,148866
592.2,149236
592.3,149576
592.4,149976
592.5,150357
592.6,150698
592.7,151054
592.8,151383
592.9,151712
593.0,152064
593.1,152467
593.2,152842
593.3,153168
593.4,153497
593.5,153850
593.6,154174
593.7,154498
593.8,154881
593.9,155276
594.0,155624
594.1,155952
594.2,156282
594.3,156616
594.4,156975
594.5,157387
594.6,157790
594.7,158139
594.8,158490
594.9,158879
595.0,159243
595.1,159675
595.2,160107
595.3,160494
595.4,160862
595.5,161231
595.6,161603
595.7,162003
595.8,162387
595.9,162812
596.0,163257
596.1,163636
596.2,164047
596.3,164425
596.4,164804
596.5,165247
596.6,165704
596.7,166112
596.8,166495
596.9,166880
597.0,167298
597.1,167693
597.2,168145
597.3,168598
597.4,168997
597.5,169421
597.6,169812
597.7,170201
597.8,170588
597.9,171048
598.0,171520
598.1,171899
598.2,172275
598.3,172648
598.4,173046
598.5,173425
598.6,173846
598.7,174288
598.8,174655
598.9,175050
599.0,175411
599.1,175769
599.2,176144
599.3,176569
599.4,176997
599.5,177344
599.6,177686
599.7,178053
599.8,178393
599.9,178794
600.0,179192
600.1,179527
600.2,179881
600.3,180206
600.4,180529
600.5,180850
600.6,181249
600.7,181661
600.8,181979
600.9,182295
601.0,182638
601.1,182951
601.2,183260
601.3,183626
601.4,184022
601.5,184349
601.6,184650
601.7,184949
601.8,185243
601.9,185628
602.0,185994
602.1,186277
602.2,186557
602.3,186834
602.4,187130
602.5,187406
602.6,187749
602.7,188090
602.8,188363
602.9,188653
603.0,188921
603.1,189190
603.2,189475
603.3,189826
603.4,190165
603.5,190428
603.6,190687
603.7,190963
603.8,191212
603.9,191541
604.0,191840
604.1,192079
604.2,192322
604.3,192544
604.4,192759
604.5,192969
604.6,193267
604.7,193546
604.8,193744
604.9,193940
605.0,194148
605.1,194335
605.2,194520
605.3,194776
605.4,195038
605.5,195227
605.6,195404
605.7,195580
605.8,195756
605.9,195942
606.0,196198
606.1,196446
606.2,196617
606.3,196787
606.4,196972
606.5,197143
606.6,197400
606.7,197631
606.8,197803
606.9,197981
607.0,198146
607.1,198311
607.2,198488
607.3,198657
607.4,198884
607.5,199136
607.6,199301
607.7,199479
607.8,199644
607.9,199809
608.0,200051
608.1,200302
608.2,200481
608.3,200651
608.4,200823
608.5,200997
608.6,201182
608.7,201439
608.8,201691
608.9,201868
609.0,202058
609.1,202233
609.2,202409
609.3,202586
609.4,202841
609.5,203110
609.6,203285
609.7,203460
609.8,203633
609.9,203817
610.0,203988
610.1,204216
610.2,204467
610.3,204625
610.4,204791
610.5,204940
610.6,205086
610.7,205308
610.8,205531
610.9,205678
611.0,205814
611.1,205947
611.2,206086
611.3,206213
611.4,206411
611.5,206606
611.6,206720
611.7,206838
611.8,206944
611.9,207047
612.0,207148
612.1,207322
612.2,207510
612.3,207604
612.4,207697
612.5,207785
612.6,207875
612.7,207954
612.8,208092
612.9,208253
613.0,208320
613.1,208380
613.2,208433
613.3,208485
613.4,208624
613.5,208748
613.6,208801
613.7,208853
613.8,208906
613.9,208963
614.0,209017
614.1,209148
614.2,209278
614.3,209331
614.4,209389
614.5,209442
614.6,209494
614.7,209546
614.8,209673
614.9,209817
615.0,209874
615.1,209932
615.2,209996
615.3,210055
615.4,210203
615.5,210324
615.6,210379
615.7,210436
615.8,210488
615.9,210540
616.0,210592
616.1,210733
616.2,210861
616.3,210916
616.4,210972
616.5,211027
616.6,211085
616.7,211139
616.8,211268
616.9,211395
617.0,211440
617.1,211477
617.2,211509
617.3,211539
617.4,211566
617.5,211669
617.6,211769
617.7,211789
617.8,211806
617.9,211823
618.0,211837
618.1,211940
618.2,212015
